id,category_name_th,resource,sub_category,unit,ef_value,ref_source
d51f20b7-16f6-4bdb-8cb3-7577a2abf46a,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งสมบุกสมบัน 0% Loading,Road transport,km,1.1855,
d8506e72-bf9a-4e5c-b53d-65778ecef8f7,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0433,
d97f773e-b6f4-4f2d-867d-cc00d903d5ca,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งสมบุกสมบัน 100% Loading,Road transport,tkm,0.0591,
bea8da29-2ad1-435f-9b2e-c194ed60a591,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.084,
ad6151f4-90ea-41fd-997a-bcd6ed4b8361,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งสมบุกสมบัน 50% Loading,Road transport,tkm,0.1049,
2fd05722-0a01-4182-bfbf-576408ec6dab,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0577,
d05c3911-d67a-4604-8429-d5504edcd3c2,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งสมบุกสมบัน 75% Loading,Road transport,tkm,0.0745,
559a78a1-8220-4385-8f23-7cba37bb2984,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.464,
ed903cf0-628c-40eb-a6bb-06fc65a5d90d,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,0.4825,
ad0ef4d7-1f5a-4184-92ad-34efae82a460,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0475,
ba8dfaf2-d498-404a-9d37-ec50992c51d7,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0546,
745e3088-9679-4abc-b8c1-6d1308cbe17f,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0834,
23248497-46e7-46ae-826a-b64102d4a119,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.0986,
306f71d3-e5ba-422a-ae0d-d5de35445c15,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.061,
96d145b8-ccd6-411e-958c-01735c8783d8,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อวิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0732,
d9feb89d-e482-4311-a5de-428be4a26e2a,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.9131,
0cf37acb-e487-4587-972b-85605364b4c6,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,1.1214,
251954bd-b56c-4f35-a821-e098dd87ee13,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0461,
5ee06a80-2f8f-463e-a280-723c1684877e,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0589,
c0bda41f-7f99-440d-bfc1-a11c4e689a27,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0841,
4803fdad-5c3b-49b9-a07b-028b2121b41a,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.1043,
5f9f8680-36e7-4617-bdc6-b9419303b8d9,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0594,
d66d8268-75f5-4a96-9c13-f7dc5b48a049,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0746,
bb57897d-bed9-471c-83bf-b395c6baaa95,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.5344,
0d161e10-73f1-4d34-bcf1-604507ae0bfa,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.59,
3be10d9d-8d60-4f19-bb5f-83f53fdc0bf9,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,0.6374,
a2834ff9-f670-4bd7-a2ad-047242bb220d,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,0.7513,
f7cb2c13-9ae7-4423-83e8-a07c6fff5647,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุก 10 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.5747,
aad11342-c2fc-4316-a375-a5f9066cf13a,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,0.678,
377f0867-7e13-4ceb-9910-7d3ec613be1a,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกเปิด 10 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.6053,
51a1f2c1-56d2-498d-8050-0369f5ef0b29,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกเปิด 10 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,0.6674,
9cd129e5-ab6b-4d7c-a298-b548140c006f,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.6316,
d2d155cb-cf49-4bee-8307-994444e97e38,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,0.7382,
d673d4e6-eef6-484e-96fd-dbef5a2007e5,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0533,
21dd76b2-515e-406d-8f35-8aa25c03258f,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0419,
392928fb-b395-4d0c-aaf5-560c7c2897f9,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0639,
e8c84b95-eded-47eb-a16e-a55a2e041b47,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0536,
7ccba702-4def-47ab-a4a6-70b220c4da0e,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุก 10 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0454,
939e571f-3358-4e1b-b818-440ae38fb90a,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0553,
fabc92dd-079f-466e-8b38-925dc09932a0,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกเปิด 10 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0489,
0c3f035f-de63-4edc-aa4f-8f37214bb79f,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกเปิด 10 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0612,
bfa0ecf9-7103-470e-92ce-c1460cfcbe09,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0471,
7677f6a0-daf2-4555-937d-9c08af6587bb,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0611,
e338e530-0c60-4436-bc26-54204a6c59f4,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0972,
c84d6cf7-d127-4ce3-a415-b0d3dc1952d8,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0786,
b7bb3a40-f4c8-4ec3-8d4a-fad0e5af2884,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.0972,
fbb0c582-bb63-4ba4-8fc6-f26d6b40dd59,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.1201,
e53e5040-297c-4aad-b012-7a211941abee,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุก 10 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0852,
6a1e44f7-80b4-40c1-a354-47119993d120,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.1043,
f82d2788-d2bb-4bba-be8a-4b71161a806b,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกเปิด 10 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0881,
90789291-de4a-42fd-ace5-3de4af559dbd,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกเปิด 10 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.1019,
ed20bb2e-7be1-4419-8037-db83b329cbf6,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0918,
5f247ed5-67df-4df1-b70e-3377e8415314,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.1098,
82915c90-52c1-4cab-8d6d-c192789d5028,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0543,
cd578e4b-1cc4-4613-a9bd-ed44ea733282,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0691,
b0c6843b-a006-4f5f-9f52-101fefd58e35,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0684,
6ddf0800-9433-4022-a84b-4ad8909de27d,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.084,
e0c66274-f64f-47c0-8321-d02c2b714bed,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุก 10 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.059,
d684f2ac-2dac-4bb4-a574-7e5b4e244cdd,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0725,
42f9415c-6fee-4102-b554-6f1869f349f8,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกเปิด 10 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0617,
944ca2ce-ab10-4163-b99b-7ac11944e760,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกเปิด 10 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0738,
8fcc38e4-6d4c-443e-b912-36f64ad4aae4,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0625,
62314b86-8a33-4b21-81b0-c64a24cf1433,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0772,
ace5df7c-9c34-4bc1-bcf2-20da8577ed06,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 18 ล้อ,Road transport,tkm,0.1072,
47edb3da-d5eb-461f-9df0-ff5d6facb4e0,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 18 ล้อ,Road transport,tkm,0.0536,
9d0071eb-af7c-4e1f-a251-af7f35c6fa28,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 18 ล้อ,Road transport,tkm,0.0715,
e992cb6c-83f6-4695-82a8-7980642c224e,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 18 ล้อ,Road transport,tkm,0.2145,
feeb9801-d03d-4535-a52e-2a2bda2f5433,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.8684,
3673ba15-2a65-4d07-87c4-a168ebc9210d,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,1.0657,
6dea2aac-4189-460a-9837-06cf8b4b4f13,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.2363,
bee59cc8-1b84-4f30-a31f-c4bfb4a1466c,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,1.0021,
2d993226-ea84-4694-8a64-d07e8072c5e8,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.8215,
f5593287-7179-4161-a68d-91be9f875c08,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,0.9963,
7e685a88-3a78-463d-a411-66666577386d,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.787,
7dd63665-df8f-4db5-a4cb-af49ba8c9926,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,0.8657,
23159bdb-d18f-472c-8d73-1037cac2f360,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0443,
ac84aa51-0e6e-401e-99d4-d64e1bd8a31d,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0533,
ef63af8e-6335-4b72-9466-e4b3733e31e1,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0411,
554d1144-5c6b-4dd0-ab79-900fe661e0f8,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0507,
8d8b6f58-5e3f-4495-b7e1-3e8a2fc25f72,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0449,
337d0658-f55c-4f17-9daa-391cad3785e2,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0523,
f360e5a4-963d-408d-bcd5-dbcbc66cfb8e,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0404,
85c81c40-ec4e-4eeb-926b-050e77de524d,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0502,
ef79d38b-1f09-4666-9792-4f234ff95c63,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0802,
0e8122d8-5790-459a-8a30-1d52fd92fcaf,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.0975,
3b21d072-c612-4e19-83bb-15e3df3f30bc,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0761,
e0528418-10bc-4c36-aa29-366e522ef3cf,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.092,
5ef891a0-bfe2-43af-9f5f-49c634fecde8,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0803,
ce24576d-6510-476f-a0a0-ec75af4e0159,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.0914,
220bf9d2-575d-4c42-8cdb-3fc7f548c386,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.073,
1f969df4-242f-4e6f-8b9a-b230ff1c2afa,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.0858,
92410585-57b4-4c6e-b97e-ed7b7314d7ce,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0568,
d4a7d598-febc-471f-8bc7-56e4ef3b2f32,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0687,
04e5ea46-4319-4531-b6bc-2098b6a3909f,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0529,
23472cb7-8956-4c59-9b7e-70b89cd4f93d,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0651,
6a8d1465-35d1-4507-9c8f-7ce138e389f0,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0577,
07171cc2-78fa-4caf-90ca-53a6200892f0,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0655,
90d0bf17-dc5a-4017-a047-1b3a2139d334,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0517,
d5fde9a3-2b67-455b-8b1d-333890685fa4,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0628,
a44abeec-4f92-4996-9845-d6558c582792,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.8404,
403c7288-7907-46b2-82e2-5f0a64a12d32,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,1.1441,
8b97699a-d219-438f-87c0-11303e2ed4f1,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0448,
5b061893-2c54-408d-90ff-6649bd8d0da9,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0547,
375ca10b-0ceb-4d5f-8cde-976c33230b21,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0839,
b9fdcd01-53b1-4287-b6a3-6a1d81947a1f,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.101,
19017260-ff77-4287-af0a-923fceff3408,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0594,
d96ad9af-aeef-4d7d-b3bc-bf488b3788a6,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0706,
3acaba12-4c80-41d0-9152-825f69a9545d,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งปกติ 0% Loading,Road transport,km,1.0206,
ac756a97-0d8d-4437-b751-d5ee0d4bbfcc,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,1.2452,
f518a2fc-9fd4-4aca-bff3-081235dab803,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0459,
83826a0c-566d-499f-ab9c-6c68727c577e,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.054,
06a59a55-33d6-4554-8052-9a1f11052f7f,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0866,
cc926ea8-29ec-4f3c-9f92-d7d4f5f22776,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.1042,
9abc4dec-e906-474f-9a8e-6fc621b2c5ed,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0597,
f8b4c40d-5e5b-4491-8dde-efef335cdc0d,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.071,
bcdef2c5-2c79-4ded-9b85-c07e85beb6ec,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบปกติ 0% Loading,Road transport,km,0.2415,
